2020-12-06 21:16:04,061 root         INFO     Parsing information for sql - 1_basic_select, 20
2020-12-06 21:16:04,061 root         DEBUG    Parsing text:

Employee Salaries
EasyMax Score: 10Success Rate: 99.67%


2020-12-06 21:16:04,061 root         DEBUG    Challenge num 20
2020-12-06 21:16:04,061 root         DEBUG    Name Employee Salaries
2020-12-06 21:16:04,062 root         DEBUG    - Locating... Employee Salaries
2020-12-06 21:16:04,063 root         DEBUG    NOTE: Employee Salaries already saved


2020-12-06 21:16:04,063 root         DEBUG    DF - no changes.
2020-12-06 21:16:04,064 root         INFO     DIR - C:\Users\Jai\Documents\github\hacker_rank\sql
2020-12-06 21:16:04,064 root         DEBUG    Subdir info: 2, 6, Advanced Select
2020-12-06 21:16:04,064 root         DEBUG    subdir - 2_advanced_select
2020-12-06 21:16:04,065 root         INFO     DIR - changing to 2_advanced_select
2020-12-06 21:16:04,065 root         DEBUG    DF - loading
2020-12-06 21:16:04,072 root         DEBUG    WebPageInfo - opening https://www.hackerrank.com/domains/sql?filters%5Bsubdomains%5D%5B%5D=advanced-select
2020-12-06 21:16:04,072 selenium.webdriver.remote.remote_connection DEBUG    POST http://127.0.0.1:60411/session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/url {"url": "https://www.hackerrank.com/domains/sql?filters%5Bsubdomains%5D%5B%5D=advanced-select"}
2020-12-06 21:16:05,640 urllib3.connectionpool DEBUG    http://127.0.0.1:60411 "POST /session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/url HTTP/1.1" 200 14
2020-12-06 21:16:05,642 selenium.webdriver.remote.remote_connection DEBUG    Finished Request
2020-12-06 21:16:05,653 selenium.webdriver.remote.remote_connection DEBUG    POST http://127.0.0.1:60411/session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync {"script": "window.scrollTo(0, document.body.scrollHeight);", "args": []}
2020-12-06 21:16:05,686 urllib3.connectionpool DEBUG    http://127.0.0.1:60411 "POST /session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync HTTP/1.1" 200 14
2020-12-06 21:16:05,687 selenium.webdriver.remote.remote_connection DEBUG    Finished Request
2020-12-06 21:16:05,699 selenium.webdriver.remote.remote_connection DEBUG    POST http://127.0.0.1:60411/session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync {"script": "window.scrollTo(0, document.body.scrollHeight);", "args": []}
2020-12-06 21:16:05,722 urllib3.connectionpool DEBUG    http://127.0.0.1:60411 "POST /session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync HTTP/1.1" 200 14
2020-12-06 21:16:05,724 selenium.webdriver.remote.remote_connection DEBUG    Finished Request
2020-12-06 21:16:05,736 selenium.webdriver.remote.remote_connection DEBUG    POST http://127.0.0.1:60411/session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync {"script": "window.scrollTo(0, document.body.scrollHeight);", "args": []}
2020-12-06 21:16:05,799 urllib3.connectionpool DEBUG    http://127.0.0.1:60411 "POST /session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync HTTP/1.1" 200 14
2020-12-06 21:16:05,801 selenium.webdriver.remote.remote_connection DEBUG    Finished Request
2020-12-06 21:16:05,913 selenium.webdriver.remote.remote_connection DEBUG    POST http://127.0.0.1:60411/session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync {"script": "window.scrollTo(0, document.body.scrollHeight);", "args": []}
2020-12-06 21:16:05,954 urllib3.connectionpool DEBUG    http://127.0.0.1:60411 "POST /session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync HTTP/1.1" 200 14
2020-12-06 21:16:05,954 selenium.webdriver.remote.remote_connection DEBUG    Finished Request
2020-12-06 21:16:05,967 selenium.webdriver.remote.remote_connection DEBUG    POST http://127.0.0.1:60411/session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync {"script": "window.scrollTo(0, document.body.scrollHeight);", "args": []}
2020-12-06 21:16:06,000 urllib3.connectionpool DEBUG    http://127.0.0.1:60411 "POST /session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync HTTP/1.1" 200 14
2020-12-06 21:16:06,001 selenium.webdriver.remote.remote_connection DEBUG    Finished Request
2020-12-06 21:16:06,012 selenium.webdriver.remote.remote_connection DEBUG    POST http://127.0.0.1:60411/session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync {"script": "window.scrollTo(0, document.body.scrollHeight);", "args": []}
2020-12-06 21:16:06,023 urllib3.connectionpool DEBUG    http://127.0.0.1:60411 "POST /session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync HTTP/1.1" 200 14
2020-12-06 21:16:06,024 selenium.webdriver.remote.remote_connection DEBUG    Finished Request
2020-12-06 21:16:06,135 selenium.webdriver.remote.remote_connection DEBUG    POST http://127.0.0.1:60411/session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync {"script": "window.scrollTo(0, document.body.scrollHeight);", "args": []}
2020-12-06 21:16:06,145 urllib3.connectionpool DEBUG    http://127.0.0.1:60411 "POST /session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync HTTP/1.1" 200 14
2020-12-06 21:16:06,146 selenium.webdriver.remote.remote_connection DEBUG    Finished Request
2020-12-06 21:16:06,156 selenium.webdriver.remote.remote_connection DEBUG    POST http://127.0.0.1:60411/session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync {"script": "window.scrollTo(0, document.body.scrollHeight);", "args": []}
2020-12-06 21:16:06,164 urllib3.connectionpool DEBUG    http://127.0.0.1:60411 "POST /session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync HTTP/1.1" 200 14
2020-12-06 21:16:06,166 selenium.webdriver.remote.remote_connection DEBUG    Finished Request
2020-12-06 21:16:06,176 selenium.webdriver.remote.remote_connection DEBUG    POST http://127.0.0.1:60411/session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync {"script": "window.scrollTo(0, document.body.scrollHeight);", "args": []}
2020-12-06 21:16:06,187 urllib3.connectionpool DEBUG    http://127.0.0.1:60411 "POST /session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync HTTP/1.1" 200 14
2020-12-06 21:16:06,188 selenium.webdriver.remote.remote_connection DEBUG    Finished Request
2020-12-06 21:16:06,310 selenium.webdriver.remote.remote_connection DEBUG    POST http://127.0.0.1:60411/session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync {"script": "window.scrollTo(0, document.body.scrollHeight);", "args": []}
2020-12-06 21:16:06,317 urllib3.connectionpool DEBUG    http://127.0.0.1:60411 "POST /session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync HTTP/1.1" 200 14
2020-12-06 21:16:06,319 selenium.webdriver.remote.remote_connection DEBUG    Finished Request
2020-12-06 21:16:06,344 selenium.webdriver.remote.remote_connection DEBUG    POST http://127.0.0.1:60411/session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync {"script": "window.scrollTo(0, document.body.scrollHeight);", "args": []}
2020-12-06 21:16:06,376 urllib3.connectionpool DEBUG    http://127.0.0.1:60411 "POST /session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync HTTP/1.1" 200 14
2020-12-06 21:16:06,377 selenium.webdriver.remote.remote_connection DEBUG    Finished Request
2020-12-06 21:16:06,402 selenium.webdriver.remote.remote_connection DEBUG    POST http://127.0.0.1:60411/session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync {"script": "window.scrollTo(0, document.body.scrollHeight);", "args": []}
2020-12-06 21:16:06,408 urllib3.connectionpool DEBUG    http://127.0.0.1:60411 "POST /session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync HTTP/1.1" 200 14
2020-12-06 21:16:06,408 selenium.webdriver.remote.remote_connection DEBUG    Finished Request
2020-12-06 21:16:06,520 selenium.webdriver.remote.remote_connection DEBUG    POST http://127.0.0.1:60411/session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync {"script": "window.scrollTo(0, document.body.scrollHeight);", "args": []}
2020-12-06 21:16:06,527 urllib3.connectionpool DEBUG    http://127.0.0.1:60411 "POST /session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync HTTP/1.1" 200 14
2020-12-06 21:16:06,528 selenium.webdriver.remote.remote_connection DEBUG    Finished Request
2020-12-06 21:16:06,539 selenium.webdriver.remote.remote_connection DEBUG    POST http://127.0.0.1:60411/session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync {"script": "window.scrollTo(0, document.body.scrollHeight);", "args": []}
2020-12-06 21:16:06,546 urllib3.connectionpool DEBUG    http://127.0.0.1:60411 "POST /session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync HTTP/1.1" 200 14
2020-12-06 21:16:06,546 selenium.webdriver.remote.remote_connection DEBUG    Finished Request
2020-12-06 21:16:06,556 selenium.webdriver.remote.remote_connection DEBUG    POST http://127.0.0.1:60411/session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync {"script": "window.scrollTo(0, document.body.scrollHeight);", "args": []}
2020-12-06 21:16:06,562 urllib3.connectionpool DEBUG    http://127.0.0.1:60411 "POST /session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync HTTP/1.1" 200 14
2020-12-06 21:16:06,562 selenium.webdriver.remote.remote_connection DEBUG    Finished Request
2020-12-06 21:16:06,673 selenium.webdriver.remote.remote_connection DEBUG    POST http://127.0.0.1:60411/session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync {"script": "window.scrollTo(0, document.body.scrollHeight);", "args": []}
2020-12-06 21:16:06,678 urllib3.connectionpool DEBUG    http://127.0.0.1:60411 "POST /session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync HTTP/1.1" 200 14
2020-12-06 21:16:06,679 selenium.webdriver.remote.remote_connection DEBUG    Finished Request
2020-12-06 21:16:06,689 selenium.webdriver.remote.remote_connection DEBUG    POST http://127.0.0.1:60411/session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync {"script": "window.scrollTo(0, document.body.scrollHeight);", "args": []}
2020-12-06 21:16:06,694 urllib3.connectionpool DEBUG    http://127.0.0.1:60411 "POST /session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync HTTP/1.1" 200 14
2020-12-06 21:16:06,695 selenium.webdriver.remote.remote_connection DEBUG    Finished Request
2020-12-06 21:16:06,707 selenium.webdriver.remote.remote_connection DEBUG    POST http://127.0.0.1:60411/session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync {"script": "window.scrollTo(0, document.body.scrollHeight);", "args": []}
2020-12-06 21:16:06,711 urllib3.connectionpool DEBUG    http://127.0.0.1:60411 "POST /session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync HTTP/1.1" 200 14
2020-12-06 21:16:06,712 selenium.webdriver.remote.remote_connection DEBUG    Finished Request
2020-12-06 21:16:06,823 selenium.webdriver.remote.remote_connection DEBUG    POST http://127.0.0.1:60411/session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync {"script": "window.scrollTo(0, document.body.scrollHeight);", "args": []}
2020-12-06 21:16:06,864 urllib3.connectionpool DEBUG    http://127.0.0.1:60411 "POST /session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync HTTP/1.1" 200 14
2020-12-06 21:16:06,865 selenium.webdriver.remote.remote_connection DEBUG    Finished Request
2020-12-06 21:16:06,875 selenium.webdriver.remote.remote_connection DEBUG    POST http://127.0.0.1:60411/session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync {"script": "window.scrollTo(0, document.body.scrollHeight);", "args": []}
2020-12-06 21:16:06,880 urllib3.connectionpool DEBUG    http://127.0.0.1:60411 "POST /session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync HTTP/1.1" 200 14
2020-12-06 21:16:06,881 selenium.webdriver.remote.remote_connection DEBUG    Finished Request
2020-12-06 21:16:06,892 selenium.webdriver.remote.remote_connection DEBUG    POST http://127.0.0.1:60411/session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync {"script": "window.scrollTo(0, document.body.scrollHeight);", "args": []}
2020-12-06 21:16:06,898 urllib3.connectionpool DEBUG    http://127.0.0.1:60411 "POST /session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync HTTP/1.1" 200 14
2020-12-06 21:16:06,898 selenium.webdriver.remote.remote_connection DEBUG    Finished Request
2020-12-06 21:16:07,034 selenium.webdriver.remote.remote_connection DEBUG    POST http://127.0.0.1:60411/session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync {"script": "window.scrollTo(0, document.body.scrollHeight);", "args": []}
2020-12-06 21:16:07,036 urllib3.connectionpool DEBUG    http://127.0.0.1:60411 "POST /session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync HTTP/1.1" 200 14
2020-12-06 21:16:07,036 selenium.webdriver.remote.remote_connection DEBUG    Finished Request
2020-12-06 21:16:07,054 selenium.webdriver.remote.remote_connection DEBUG    POST http://127.0.0.1:60411/session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync {"script": "window.scrollTo(0, document.body.scrollHeight);", "args": []}
2020-12-06 21:16:07,056 urllib3.connectionpool DEBUG    http://127.0.0.1:60411 "POST /session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync HTTP/1.1" 200 14
2020-12-06 21:16:07,056 selenium.webdriver.remote.remote_connection DEBUG    Finished Request
2020-12-06 21:16:07,075 selenium.webdriver.remote.remote_connection DEBUG    POST http://127.0.0.1:60411/session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync {"script": "window.scrollTo(0, document.body.scrollHeight);", "args": []}
2020-12-06 21:16:07,078 urllib3.connectionpool DEBUG    http://127.0.0.1:60411 "POST /session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync HTTP/1.1" 200 14
2020-12-06 21:16:07,079 selenium.webdriver.remote.remote_connection DEBUG    Finished Request
2020-12-06 21:16:07,199 selenium.webdriver.remote.remote_connection DEBUG    POST http://127.0.0.1:60411/session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync {"script": "window.scrollTo(0, document.body.scrollHeight);", "args": []}
2020-12-06 21:16:07,203 urllib3.connectionpool DEBUG    http://127.0.0.1:60411 "POST /session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync HTTP/1.1" 200 14
2020-12-06 21:16:07,203 selenium.webdriver.remote.remote_connection DEBUG    Finished Request
2020-12-06 21:16:07,214 selenium.webdriver.remote.remote_connection DEBUG    POST http://127.0.0.1:60411/session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync {"script": "window.scrollTo(0, document.body.scrollHeight);", "args": []}
2020-12-06 21:16:07,218 urllib3.connectionpool DEBUG    http://127.0.0.1:60411 "POST /session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync HTTP/1.1" 200 14
2020-12-06 21:16:07,218 selenium.webdriver.remote.remote_connection DEBUG    Finished Request
2020-12-06 21:16:07,230 selenium.webdriver.remote.remote_connection DEBUG    POST http://127.0.0.1:60411/session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync {"script": "window.scrollTo(0, document.body.scrollHeight);", "args": []}
2020-12-06 21:16:07,233 urllib3.connectionpool DEBUG    http://127.0.0.1:60411 "POST /session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync HTTP/1.1" 200 14
2020-12-06 21:16:07,234 selenium.webdriver.remote.remote_connection DEBUG    Finished Request
2020-12-06 21:16:07,360 selenium.webdriver.remote.remote_connection DEBUG    POST http://127.0.0.1:60411/session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync {"script": "window.scrollTo(0, document.body.scrollHeight);", "args": []}
2020-12-06 21:16:07,365 urllib3.connectionpool DEBUG    http://127.0.0.1:60411 "POST /session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync HTTP/1.1" 200 14
2020-12-06 21:16:07,365 selenium.webdriver.remote.remote_connection DEBUG    Finished Request
2020-12-06 21:16:07,376 selenium.webdriver.remote.remote_connection DEBUG    POST http://127.0.0.1:60411/session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync {"script": "window.scrollTo(0, document.body.scrollHeight);", "args": []}
2020-12-06 21:16:07,381 urllib3.connectionpool DEBUG    http://127.0.0.1:60411 "POST /session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync HTTP/1.1" 200 14
2020-12-06 21:16:07,382 selenium.webdriver.remote.remote_connection DEBUG    Finished Request
2020-12-06 21:16:07,393 selenium.webdriver.remote.remote_connection DEBUG    POST http://127.0.0.1:60411/session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync {"script": "window.scrollTo(0, document.body.scrollHeight);", "args": []}
2020-12-06 21:16:07,397 urllib3.connectionpool DEBUG    http://127.0.0.1:60411 "POST /session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync HTTP/1.1" 200 14
2020-12-06 21:16:07,397 selenium.webdriver.remote.remote_connection DEBUG    Finished Request
2020-12-06 21:16:07,497 root         DEBUG    WebPageInfo - getting challenge info.
2020-12-06 21:16:07,497 selenium.webdriver.remote.remote_connection DEBUG    POST http://127.0.0.1:60411/session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/elements {"using": "css selector", "value": ".challengecard-title"}
2020-12-06 21:16:07,525 urllib3.connectionpool DEBUG    http://127.0.0.1:60411 "POST /session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/elements HTTP/1.1" 200 406
2020-12-06 21:16:07,526 selenium.webdriver.remote.remote_connection DEBUG    Finished Request
2020-12-06 21:16:07,526 selenium.webdriver.remote.remote_connection DEBUG    GET http://127.0.0.1:60411/session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/element/230d0dec-3825-44c1-acb1-fbb5f0abb640/text {"id": "230d0dec-3825-44c1-acb1-fbb5f0abb640"}
2020-12-06 21:16:07,543 urllib3.connectionpool DEBUG    http://127.0.0.1:60411 "GET /session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/element/230d0dec-3825-44c1-acb1-fbb5f0abb640/text HTTP/1.1" 200 67
2020-12-06 21:16:07,543 selenium.webdriver.remote.remote_connection DEBUG    Finished Request
2020-12-06 21:16:07,544 root         INFO     Parsing - 1
2020-12-06 21:16:07,544 root         DEBUG    Type of Triangle
EasyMax Score: 20Success Rate: 95.81%
2020-12-06 21:16:07,544 root         INFO     Parsing information for sql - 2_advanced_select, 1
2020-12-06 21:16:07,545 root         DEBUG    Parsing text:

Type of Triangle
EasyMax Score: 20Success Rate: 95.81%


2020-12-06 21:16:07,545 root         DEBUG    Challenge num 1
2020-12-06 21:16:07,545 root         DEBUG    Name Type of Triangle
2020-12-06 21:16:07,546 root         DEBUG    - Locating... Type of Triangle
2020-12-06 21:16:07,548 root         DEBUG    NOTE: Type of Triangle already saved


2020-12-06 21:16:07,549 selenium.webdriver.remote.remote_connection DEBUG    GET http://127.0.0.1:60411/session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/element/ac824df9-e9c8-404b-9e67-ab78e08ee042/text {"id": "ac824df9-e9c8-404b-9e67-ab78e08ee042"}
2020-12-06 21:16:07,562 urllib3.connectionpool DEBUG    http://127.0.0.1:60411 "GET /session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/element/ac824df9-e9c8-404b-9e67-ab78e08ee042/text HTTP/1.1" 200 61
2020-12-06 21:16:07,562 selenium.webdriver.remote.remote_connection DEBUG    Finished Request
2020-12-06 21:16:07,563 root         INFO     Parsing - 2
2020-12-06 21:16:07,563 root         DEBUG    The PADS
MediumMax Score: 30Success Rate: 93.19%
2020-12-06 21:16:07,563 root         INFO     Parsing information for sql - 2_advanced_select, 2
2020-12-06 21:16:07,563 root         DEBUG    Parsing text:

The PADS
MediumMax Score: 30Success Rate: 93.19%


2020-12-06 21:16:07,563 root         DEBUG    Challenge num 2
2020-12-06 21:16:07,563 root         DEBUG    Name The PADS
2020-12-06 21:16:07,563 root         DEBUG    - Locating... The PADS
2020-12-06 21:16:07,564 root         DEBUG    NOTE: The PADS already saved


2020-12-06 21:16:07,565 selenium.webdriver.remote.remote_connection DEBUG    GET http://127.0.0.1:60411/session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/element/5cc763e0-5877-47f5-ab18-8661b181bcc4/text {"id": "5cc763e0-5877-47f5-ab18-8661b181bcc4"}
2020-12-06 21:16:07,577 urllib3.connectionpool DEBUG    http://127.0.0.1:60411 "GET /session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/element/5cc763e0-5877-47f5-ab18-8661b181bcc4/text HTTP/1.1" 200 64
2020-12-06 21:16:07,578 selenium.webdriver.remote.remote_connection DEBUG    Finished Request
2020-12-06 21:16:07,578 root         INFO     Parsing - 3
2020-12-06 21:16:07,578 root         DEBUG    Occupations
MediumMax Score: 30Success Rate: 91.07%
2020-12-06 21:16:07,578 root         INFO     Parsing information for sql - 2_advanced_select, 3
2020-12-06 21:16:07,579 root         DEBUG    Parsing text:

Occupations
MediumMax Score: 30Success Rate: 91.07%


2020-12-06 21:16:07,579 root         DEBUG    Challenge num 3
2020-12-06 21:16:07,579 root         DEBUG    Name Occupations
2020-12-06 21:16:07,579 root         DEBUG    - Locating... Occupations
2020-12-06 21:16:07,580 root         DEBUG    NOTE: Occupations already saved


2020-12-06 21:16:07,580 selenium.webdriver.remote.remote_connection DEBUG    GET http://127.0.0.1:60411/session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/element/f22a4fad-b596-430a-b5b5-4b5ae9f12f31/text {"id": "f22a4fad-b596-430a-b5b5-4b5ae9f12f31"}
2020-12-06 21:16:07,592 urllib3.connectionpool DEBUG    http://127.0.0.1:60411 "GET /session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/element/f22a4fad-b596-430a-b5b5-4b5ae9f12f31/text HTTP/1.1" 200 70
2020-12-06 21:16:07,592 selenium.webdriver.remote.remote_connection DEBUG    Finished Request
2020-12-06 21:16:07,592 root         INFO     Parsing - 4
2020-12-06 21:16:07,592 root         DEBUG    Binary Tree Nodes
MediumMax Score: 30Success Rate: 97.87%
2020-12-06 21:16:07,593 root         INFO     Parsing information for sql - 2_advanced_select, 4
2020-12-06 21:16:07,593 root         DEBUG    Parsing text:

Binary Tree Nodes
MediumMax Score: 30Success Rate: 97.87%


2020-12-06 21:16:07,593 root         DEBUG    Challenge num 4
2020-12-06 21:16:07,593 root         DEBUG    Name Binary Tree Nodes
2020-12-06 21:16:07,593 root         DEBUG    - Locating... Binary Tree Nodes
2020-12-06 21:16:07,594 root         DEBUG    NOTE: Binary Tree Nodes already saved


2020-12-06 21:16:07,594 selenium.webdriver.remote.remote_connection DEBUG    GET http://127.0.0.1:60411/session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/element/901e5059-2ed8-4de5-aede-341f977629a3/text {"id": "901e5059-2ed8-4de5-aede-341f977629a3"}
2020-12-06 21:16:07,605 urllib3.connectionpool DEBUG    http://127.0.0.1:60411 "GET /session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/element/901e5059-2ed8-4de5-aede-341f977629a3/text HTTP/1.1" 200 66
2020-12-06 21:16:07,605 selenium.webdriver.remote.remote_connection DEBUG    Finished Request
2020-12-06 21:16:07,605 root         INFO     Parsing - 5
2020-12-06 21:16:07,605 root         DEBUG    New Companies
MediumMax Score: 30Success Rate: 96.17%
2020-12-06 21:16:07,605 root         INFO     Parsing information for sql - 2_advanced_select, 5
2020-12-06 21:16:07,605 root         DEBUG    Parsing text:

New Companies
MediumMax Score: 30Success Rate: 96.17%


2020-12-06 21:16:07,605 root         DEBUG    Challenge num 5
2020-12-06 21:16:07,605 root         DEBUG    Name New Companies
2020-12-06 21:16:07,605 root         DEBUG    - Locating... New Companies
2020-12-06 21:16:07,605 root         DEBUG    NOTE: New Companies already saved


2020-12-06 21:16:07,605 root         DEBUG    DF - no changes.
2020-12-06 21:16:07,605 root         INFO     DIR - C:\Users\Jai\Documents\github\hacker_rank\sql
2020-12-06 21:16:07,605 root         DEBUG    Subdir info: 3, 6, Aggregation
2020-12-06 21:16:07,605 root         DEBUG    subdir - 3_aggregation
2020-12-06 21:16:07,605 root         INFO     DIR - changing to 3_aggregation
2020-12-06 21:16:07,605 root         DEBUG    DF - loading
2020-12-06 21:16:07,626 root         DEBUG    WebPageInfo - opening https://www.hackerrank.com/domains/sql?filters%5Bsubdomains%5D%5B%5D=aggregation
2020-12-06 21:16:07,627 selenium.webdriver.remote.remote_connection DEBUG    POST http://127.0.0.1:60411/session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/url {"url": "https://www.hackerrank.com/domains/sql?filters%5Bsubdomains%5D%5B%5D=aggregation"}
2020-12-06 21:16:09,208 urllib3.connectionpool DEBUG    http://127.0.0.1:60411 "POST /session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/url HTTP/1.1" 200 14
2020-12-06 21:16:09,208 selenium.webdriver.remote.remote_connection DEBUG    Finished Request
2020-12-06 21:16:09,231 selenium.webdriver.remote.remote_connection DEBUG    POST http://127.0.0.1:60411/session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync {"script": "window.scrollTo(0, document.body.scrollHeight);", "args": []}
2020-12-06 21:16:09,264 urllib3.connectionpool DEBUG    http://127.0.0.1:60411 "POST /session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync HTTP/1.1" 200 14
2020-12-06 21:16:09,265 selenium.webdriver.remote.remote_connection DEBUG    Finished Request
2020-12-06 21:16:09,278 selenium.webdriver.remote.remote_connection DEBUG    POST http://127.0.0.1:60411/session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync {"script": "window.scrollTo(0, document.body.scrollHeight);", "args": []}
2020-12-06 21:16:09,478 urllib3.connectionpool DEBUG    http://127.0.0.1:60411 "POST /session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync HTTP/1.1" 200 14
2020-12-06 21:16:09,479 selenium.webdriver.remote.remote_connection DEBUG    Finished Request
2020-12-06 21:16:09,504 selenium.webdriver.remote.remote_connection DEBUG    POST http://127.0.0.1:60411/session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync {"script": "window.scrollTo(0, document.body.scrollHeight);", "args": []}
2020-12-06 21:16:09,520 urllib3.connectionpool DEBUG    http://127.0.0.1:60411 "POST /session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync HTTP/1.1" 200 14
2020-12-06 21:16:09,522 selenium.webdriver.remote.remote_connection DEBUG    Finished Request
2020-12-06 21:16:09,645 selenium.webdriver.remote.remote_connection DEBUG    POST http://127.0.0.1:60411/session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync {"script": "window.scrollTo(0, document.body.scrollHeight);", "args": []}
2020-12-06 21:16:09,703 urllib3.connectionpool DEBUG    http://127.0.0.1:60411 "POST /session/0157078d-8a5a-44d1-a3b7-ccb07ddc1e66/execute/sync HTTP/1.1" 200 14
2020-12-06 21:16:09,704 selenium.webdriver.remote.remote_connection DEBUG    Finished Request
